sample_id,reference,kobart_prediction,kot5_prediction,kobart_rouge1,kot5_rouge1,kobart_rouge2,kot5_rouge2,kobart_rougeL,kot5_rougeL,kobart_bleu,kot5_bleu,kobart_bertscore,kot5_bertscore,kobart_semantic_similarity,kot5_semantic_similarity,kobart_novel_ngram_rate,kot5_novel_ngram_rate
86,"그런데 문제는 그게 행자부에 지정정보 처리장치로 지정이 되고, 특히 올해 1월 1일부터는 지자체들까지 다 이용할 수 있게 이용범위를 확대하면서 문제가 불거지게 된 것이고, 이 학교장터는 조달청이 운영하는 나라장터와는 달리 민간업체가 운영하는 장터이기 때문에 우리 중소기업 판로지원법이 가지고 있는 각종 조달시장에서의 중소기업 보호 장치가 대부분 반영이 안 되어 있습니다. 그래서 직접생산 확인을 받도록 한다든지 이런 장치들이 물론 그쪽에서도 문제가 제기되니까 비슷하게 모양을 갖추려고 노력은 하고 있습니다만, 우리가 볼 때는 굉장히 미흡하게 되어있고 해서 지난번에 있었던 새누리당의 중소기업 소상공인 특위에서 이 문제가 본격적으로 논의가 되었고, 우리나 중소기업계에서 강하게 문제제기가 됐고, 이 부분에 대해서 행자부와 조달청 또 우리, 이렇게 해서 추가적으로 내부 논의를 거쳐서 다음번에 열리는 중소기업 소상공인 특위에 해결방안 보고를 하도록 그렇게 결론이 났습니다.","조달청이 운영하는 나라장터와는 달리 민간업체가 운영하는 장터이기 때문에 우리 중소기업 판로지원법이 가지고 있는 각종 조달시장에서의 중소기업 보호 장치가 대부분 반영이 안 되어있어 문제가 불거지게 되었고 행자부와 조달청 또 우리, 이렇게 해서 추가적으로 내부 논의를 거쳐서 다음번에 열리는 중소기업 소상공인 특위에 해결방안 보고를 하도록 그렇게 결론이 났다고 전했다. ",학교장터는 민간회사가 만든 시스템으로 학교위주로 일선학교들이 이용할 수 있는 인터넷장터를 만든 것인데 행자부에 지정정보 처리장치로 지정이 되면서 문제가 불거지게 되었다.    . .  - . - -   ,0.0,0.0,0.0,0.0,0.0,0.0,0.2130341882597805,0.004729055101841259,0.8295695781707764,0.6859086155891418,0.9515125751495361,0.7963612079620361,0.13043478260869565,0.7916666666666666
87,그래서 민간의 활용가치가 높은 정보부터 단계적으로 개방하는 소위 ‘개방 5개년 로드맵’을 수립해서 체계적인 공공데이터 개방을 추진하겠습니다. 이를 위해서 공공데이터의 관리·이용·제공 관련 업무를 총괄하는 전담관을 지정해서 운영토록 하겠습니다.,"민간의 활용가치가 높은 정보부터 단계적으로 개방하는 소위 ‘개방 5개년 로드맵’을 수립해서 체계적인 공공데이터 개방을 추진하겠으며 이를 위해 공공기관이 공공데이터를 활용한 민간의 창업을 지원하도록 하고, 이용자의 시각에서 데이터의 공개가 이루어질 수 있도록 민관 협력센터를 운영하고, 전문지식이 부족한 개인이나 소상공인들도 공공데이터를 효과적으로 활용할 수 있도록 지원체계를 마련하겠다.",민간의 활용가치가 높은 정보부터 단계적으로 개방하는 개방 5개년 로드맵을 수립해 체계적인 공공데이터 개방을 추진하고 공공데이터의 관리·이용·제공 관련 업무를 총괄하는 전담관을 지정해 운영하도록 할 것이다.  ,1.0,1.0,0.0,0.0,1.0,1.0,0.29127713993167587,0.3962704367637091,0.8242160081863403,0.9142487645149231,0.9455990791320801,0.970170259475708,0.6976744186046512,0.4782608695652174
88,"경찰청은 필리핀과 국내에 거점을 두고 물품판매업자를 사칭하여 피해자 285명으로부터 약 134억 원을 편취한 사기조직 총책 A씨를 필리핀 사법기관과의 공조를 통해 12월 8일(화) 국내로 강제송환했다. 특히, 이들은 코로나19로 인해 마스크 수요가 증가하던 2020년 1월부터 2020년 3월까지 KF94 마스크를 판매할 것처럼 속여 32명의 피해자들로부터 약 15억 5천만원의 돈을 가로챘다.","경찰청은 필리핀과 국내에 거점을 두고 물품판매업자를 사칭하여 피해자 285명으로부터 약 134억 원을 편취한 사기조직 총책 A씨를 필리핀 사법기관과의 공조를 통해 12월 8일(화) 국내로 강제송환하였는데, 수사관서(인천청 사이버수사대)는 올해 3월부터 5월까지 20명 검거(4명 구속곡동 피의자(총책) 등 33명의 조직원들은 2016년 12월부터 2020년 3월까지 피해자들에게 직접 연락하거나 네이버 카페 등 온라인에 허위게시글을 올려, 물건(자동차 부품, 게임기, 콜라 등)을 판매할 것처럼 속여 거래금액을 송금하도록 유도하는 방법으로 피해자들의 금전을 편취하였다.",경찰청은 필리핀과 국내에 거점을 두고 물품판매업자를 사칭하여 피해자 285명으로부터 약 134억 원을 편취한 사기조직 총책 A 씨를 필리핀 사법기관과의 공조를 통해 국내로 강제 송환했다.   경찰청 ,0.5714285714285714,0.35294117647058826,0.38461538461538464,0.2666666666666667,0.5,0.35294117647058826,0.376987688240844,0.28354617704579455,0.8017114996910095,0.8546643853187561,0.9557904005050659,0.9348177909851074,0.6031746031746031,0.2916666666666667
89,"이종명 위원] ""북한이 북극성 2형 발포한 게 2월 12일이고 3주 만에 다시 탄도미사일 네 발을 발사했습니다. 그런데 이런 전체적인 전반적인 것을 봤을 때 우리의 북한 핵ㆍ미사일 위협에 대한 조기경보 위기경고 이런 것에 대해서 다소 미흡한 또 소홀한 또 비효과적인 면이 있지 않나 생각합니다.",북한이 2월극성 2형 발포한 것이 2월 12일이고 3주 만에 다시 탄도미사일 네 발을 발사하였는데 우리는 북한 핵ᆞ미사일 위협에 대한 조기경보 위기경고 이런 것에 대해서 소홀한 또 비효과적인 면이 있지 않나 생각하며 대비태세 강화가 필요하다고 해서 오늘 이 보고서에도 보면 북한 동향에 전략적 도발이나 전술적 도발이 있을 수 있다,이 위원은 북한이 북극성 2형을 발사한 지 3주 만에 다시 탄도미사일 네 발을 발사했는데 미사일 유형에 대해서 분석이 되었으나 발사 후 시간을 요하고 어려움이 있을 줄로 안다고 했다.    김 위원장,0.888888888888889,0.6666666666666666,0.8571428571428571,0.0,0.888888888888889,0.6666666666666666,0.36410947188707027,0.10656283643852774,0.8333908319473267,0.7692400813102722,0.9428969025611877,0.8578014373779297,0.5957446808510638,0.8275862068965517
90,"환경부(장관 조명래)는 본격적인 여름철을 맞아 분수대 등 전국 물놀이형 수경시설에 대한 수질 안전대책을 추진한다고 밝혔다. 환경부는 관할 지자체와 합동으로 7월 초부터 9월 말까지 개장한 주요 수경시설을 대상으로 수질기준 준수 등을 살펴보고 부유침전물 제거여부, 소독시설 설치 또는 살균소독제 투입여부 등 전반적인 관리실태를 점검한다. 물놀이형 수경시설에 쓰이는 용수의 수질검사는 운영기간 중 15일에 1회 이상 ‘먹는물 수질검사기관’ 또는 ‘수질오염물질 측정대행업체’에 의뢰해 시행해야 한다.","환경부는 본격적인 여름철을 맞아 분수대 등 전국 물놀이형 수경시설에 대한 수질 안전대책을 추진하여 부유침전물 제거여부, 소독시설 설치 또는 살균소독제 투입여부 등 전반적인 관리실태를 점검하고, 시설별 방역수칙을 철저히 준수토록 하고 무료 수질검사 진단 서비스를 제공하는 등 수질 안전 대책을 추진한다고 밝혔다. 

",환경부는 코로나19 확산 방지를 위한 시설별 방역수칙을 철저히 준수하고 전국 공동주택을 대상으로 무료 수질검사 진단 서비스를 제공하는 등의 전국 물놀이형 수경시설에 대한 수질 안전대책을 추진한다고 밝혔다.    · ,0.0,0.0,0.0,0.0,0.0,0.0,0.2947953533337222,0.07827595344734672,0.8107768893241882,0.7371779084205627,0.9530051350593567,0.9015563130378723,0.48717948717948717,0.7307692307692307
91,"인재근 위원] ""그런데 민간 아이돌보미 중개업체들이 어떻게 교육하고 어떻게 모집하며 그 사람들이 어떤 사람인지 이런 인적사항이 제대로 안 되고 또 범죄 사실 그런 것도 파악이 안 되고 해서 상당히 위험한 상황이에요. 그래서 민간 아이돌보미가 얼마나 활동을 하고 있는지는 혹시 실태조사해 보셨습니까? 여성가족부장관 조윤선] ""지금 저희가 고용부의 현황 파악 자료를 협조받은 바로는 직업소개소가 지금 1만 450개 정도 있고 그중에 유료 업체가 9274개 정도 된다고 합니다.","민간 아이돌보미 중개업체들이 어떻게 교육하고 어떻게 모집하며 그 사람들이 어떤 사람인지 이런 인적사항이 제대로 안 되고 또 범죄 사실 그런 것도 파악이 안 되는 등 굉장히 위험한 상황인데 여성가족부는 이 현황 파악을 해서 앞으로 어떤 개선 방안을 할 수 있는지 계획을 꼭 수립해야 될 것 같다.라고 밝혔다.  라고 말하였는데, 지금 저희가 안 그래도 이 민간 베이비시터에 대한 실태 파악이 중요하고 지금 위원님 말씀하신 대로 어떻게 교육하고 또 신분을 확인하는지 이런 점들이 무척 그 현장에서는 수요가 큰 문제여서 저희가 올해에 민간 직업소개소에서 베이비시터를 파견하는 업무를 하는 곳을 파악을 하고 그다음에 그 업체들을 대상으로 현재 상황이 어떻게 되어 있는지를 개략적으로 파악을 해서",여성가족부장관 조 씨는 민간 직업소개소에서 베이비시터를 파견하는 업무를 하는 곳을 파악하고 그 업체들을 대상으로 실태 파악을 해서 개선 방안을 할 수 있는지 계획을 수립해야 한다고 했다.   조 위원은 ,0.0,0.0,0.0,0.0,0.0,0.0,0.23296466558885215,0.0038508254142542776,0.7355178594589233,0.6925873756408691,0.9356192946434021,0.8405827879905701,0.7731958762886598,1.0
92,본토에서 제일 먼저 도착하는 곳은 키 라르고. 플로리다 남쪽에는 플로리다키스라 불리는 산호초 군도가 펼쳐져 있다. 가장 큰 섬이다.,203 이 바실리카 성당은 미국 이곳 본토에 세워진 최초의 성당이란 퀴성당 안에서 울려 퍼지는 파이프 오르간 소리가 경건한 마음을 들게 하며 건물을 새로 지어 모든 것이 깨끗했지만 206 옛 모습을 어디에서도 찾을 수 없다는 게 조금 아쉬스럽고플로리다 남쪽에는 플로리다키스라 불리는 산호초 군도가 펼쳐져있다.,세인트 조지스트리트의 끝자락에 있는 바실리카 성당은 미국 본토에 세워진 최초의 성당으로 성당 안에서 울려 퍼지는 파이프 오르간 소리가 경건한 마음을 들게 하며 건물을 새로 지어 모든 것이 깨끗했지만 옛 모습을 찾을 ,0.0,0.0,0.0,0.0,0.0,0.0,0.07978199887317745,0.0,0.7435545325279236,0.6596807837486267,0.7700276970863342,0.6249219179153442,0.9047619047619048,1.0
93,"국공립대 총장의 장기 공석에 대해서 이제는 변해야 된다고 생각합니다. 과거의 잘못을 자르고 새로이 출발하는 것이 문재인 정부가 가야 할 길이라고 생각하고 교육 적폐를 해소하는 길이고 설혹 있을지도 모를 교육계의 블랙리스트 문제를 해결하는 첨병이라고 생각합니다. 김병욱 위원] ""국립대 총장의 공석에 대해서 위원님들도 지적이 있었고 그동안에 누차 지적이 많았습니다.","국공립대 총장의 장기 공석에 대해서 교육부가 과감하게 항소를 포기함으로써 이 문제를 해결하는 것이 적폐 해소의 지름길이라고 생각하며, 과거의 잘못을 자르고 새로이 출발하는 것이 문재인 정부가 가야 할 길이고 교육 적폐를 해소하는 길이며 설혹 있을지도 모를 교육계의 블랙리스트 문제를 해결하는 첨병이라고 생각한다고 전하셨다.  라고 덧붙였는데, 그 방법으로써 아까 교육 현안보고에서는 8월말까지 총장 임용 방안 개선책을 내놓겠다",김 위원은 국공립대 총장의 장기 공석에 대해 과거의 잘못을 자르고 새롭게 출발하는 것이 문 정부가 가야 할 길이고 교육계의 블랙리스트 문제를 해결하는 첨병이라고 생각한다고 했다.   김 장관은 어떻게 생각,0.0,0.0,0.0,0.0,0.0,0.0,0.3677374250907344,0.16055834537778316,0.8152802586555481,0.8257331848144531,0.9300433993339539,0.9275155663490295,0.5849056603773585,0.5714285714285714
94,"이것은 서두에 말씀드렸다시피 시도별 고용통계를 이달부터 매달 발표드릴 수 있게 되었다고 설명드렸는데요. 저희가 이를 위해서 저희가 표본을 대거 추가를 했고, 다만 17개 시도별로 쪼개지다 보니까 전국 단위의 분석보다는 조금 그렇게 상세하게 분석에는 한계가 있습니다.","16페이지, 비자발적 이직은 건설업에서 +1만 2,000명, 그리고 가장 크게 감소한 산업은 도소매에서 -6,000명, 숙박·음식점에서 -6,000명 순이었으며 그중에 대부분이, 대부분이 34만 5,000명이 임시일용근로자인 것으로 나타나 업종특성상 거의 반이 건설업에서 나타남에 따라 건설업에서 입직과 이직도 같이 증가하는 경향이 있다.",시도별 고용통계를 매달 발표할 수 있게 된 것은 표본을 대거 추가했지만 전국 단위의 분석보다 상세하게 분석하는 데 한계가 있다. 전국단위에서는 상용과 임시일용을 합쳐서 근로자와 기타종사자로 설명할 수밖에 없다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03811093492210964,0.6055446267127991,0.7492631077766418,0.6714658737182617,0.8353206515312195,1.0,0.8518518518518519
95,코로나바이러스를 예방하는 원칙은 과학에 근거하고 있고 언제나 동일합니다. 기본적인 방역수칙을 지키고 사람과의 접촉을 최대한 줄이며 예방접종에 참여하는 일입니다. 코로나19의 확산을 막아내기 위해서는 지금까지 그래왔던 것처럼 국민 여러분의 적극적인 참여와 협조가 가장 큰 힘입니다.,"3차 유행이 정점에 있었던 지난겨울, 고령층이 많은 요양병원과 요양시설에서 집단감염이 다수 발생하여 많은 사망자가 발생한 안타까운 일이 있었으나, 정부는 요양병원, 요양시설에서 일하는 종사자들에게 일주일에 한두 번 PCR 검사를 받도록 하였고, 이러한 노력 덕분에 최근 요양병원 및 요양시설에서의 집단감염의 규모가 크게 줄었으며, 올해 2월에는 9개 시설에서 34명의 환자가 발생하여 시설당 감염자 수는 4명에 불과했다.",코로나19의 확산을 막아내기 위해서는 국민들의 적극적인 참여와 협조가 가장 큰 힘이다. 요양병원과 요양시설에서 집단감염이 다수 발생하여 많은 사망자가 발생한 안타까운 일이 있었다.   정부는 PCR 검사를,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.17151743611200002,0.6310351490974426,0.7377592325210571,0.837203323841095,0.8752216696739197,1.0,0.7083333333333334
96,문 의장은 “의회가 교육과 기술이 가진 무한한 잠재력과 가능성이 포용적 사회를 달성하는데 활용되도록 방향키를 잡는 역할을 수행해야 한다. 여기 모인 믹타 의장 모두가 ‘사람’과 ‘사회적 포용’의 비전을 갖고 혁신의 시대를 선도해 나가자”며 3세션을 마무리했다.,문 의장은 ‘신기술의 역할’과 관련한 발표에서 “4차 산업혁명의 기회는 살리되 그 부작용을 최소화하는 ‘혁신적 포용국가’를 고민해야할 때”라면서 의회는 신속하고 탄력적인 규제혁신 입법 추진을 통해 기술발전을 뒷받침하되 국민의 기본권과 안전을 보호하기 위한 조치와 규제개혁이 균형을 이루도록 중심을 잘 잡아야 할 것이라고 밝혔다.,문 의장은 신기술의 역할과 관련한 발표에서 의회는 신속하고 탄력적인 규제혁신 입법 추진을 통해 기술발전을 뒷받침하되 국민의 기본권과 안전을 보호하기 위한 조치와 규제개혁이 균형을 이루도록 중심을 잡아야 한다고 ,0.0,0.0,0.0,0.0,0.0,0.0,0.015433801675768457,0.017388651252457865,0.7267072796821594,0.6986048221588135,0.9073699712753296,0.8579272627830505,0.975,0.9615384615384616
97,"한기호 위원] ""다음은 입영 연기 사유의 엄격성에 대한 문제입니다. 따라서 이런 것에 대해 학자들이 계속 논의하고 있습니다만 여기에 대한 장단점과 어떤 연구가 내부에서 꼭 좀 있었으면 좋겠다는 생각이 듭니다. 그래서 징병제도에 대한 논의에 대해서 국방부나 병무청에서 꼭 연구한 자료를 확보해서 꾸준히 아니면 필요한 연구를 해서 가지고 있을 필요가 있다고 생각합니다.","징병제도에 대한 논의에 대해서 국방부나 병무청에서 꼭 연구한 자료를 확보해서 필요한 연구를 했으면 좋겠다는 생각이 들며, 특히 미군들 같은 경우는 입영하면서 100% 어차피 혈액 채취를 할 때 샘플링을 해 두는 이런 면은 벤치마킹해야 된다고 생각하고, 병역의 의무를 다하기 위해 노력하는 것이 중요하다는 의견을 밝혔다. 끝으로 한기호 위원은 ""입영 연기 사유의 엄격성에 대한 문제""를 지적했다.",한 위원은 입영 연기 사유에 대해 검증시스템과 감시시스템이 갖춰져야 한다고 했다.   병무청장 김 씨는 해외 영주권자의 입영희망원 출원제도가 시행되고 있지 않은지 물었다.  .  한 위원이 검토해 달라고 했다,0.0,0.0,0.0,0.0,0.0,0.0,0.2330779648271649,0.010997613987502517,0.7465560436248779,0.6704664826393127,0.9238483309745789,0.7892425060272217,0.7358490566037735,0.9629629629629629
98,"농림축산식품부(장관 김현수, 이하 “농식품부”)는 지자체와 합동으로 농지 현황, 농지 소유이용 관계 등을 기록관리한 농지원부에 대하여 일제정비를 추진한다. 정비 수요가 높을 것으로 예상되는 농지원부에 대하여 우선 정비를 실시하되 ’21년말까지 기 작성되어 있는 농지원부 전체(197만건)에 대해 정비하는 것을 목표로 추진할 계획이다.","농림축산식품부(장관 김현수, 이하 “농식품부”)는 지자체와 합동으로 농지 현황, 농지 소유이용 관계 등을 기록관리한 농지원부에 대하여 일제정비를 실시하되 ’21년말까지 기 작성되어 있는 농지원부 전체(197만건)에 대해 정비하는 것을 목표로 추진할 계획이며, 농업경영체 등록정보 등 타 정책DB와 비교분석, 현장점검 등을 실시하는 방법으로 추진하게 된다.","농림축산식품부는 지자체와 합동으로 농지 현황, 농지 소유이용 관계 등을 기록관리한 농지원부에 대해 일제정비를 추진하며 정비 수요가 높을 것으로 예상되는 농지 소재지와 작성 대상자의 주소지가 연접하지 않은 경우 ",0.8,0.0,0.6666666666666666,0.0,0.8,0.0,0.6306208310663203,0.30610118206526143,0.8608227372169495,0.7919898629188538,0.9769631028175354,0.8568408489227295,0.35,0.5
99,"석양만 하여, 그날도 막대를 끌고 건너편 율림으로 산책을 가는데, 안해가 그러 자, 산나물을 뜯는다면서 바구니를 끼고 뒤를 따라나섰다. 율림은 한참 밤꽃이 피어 독할이만큼 향기가 숲으로 흥건했다.","그 사이고오 다까모리공 같은 오오야상은 영원히 나를 승강이하러 여기를 올 일 이 없을 터였는데, 50평의 천지 안에서는 며칠이고 잠을 자지 않고 있어도, 며칠이고 잠 만 자고 있어도 다 상관 없을 것 같았고, 나는 집과 정이 들어갔고 스스로는 까막히 모르고 지나다가 안해에게 그 속을 들키고 말았다.",나는 이 50평의 천지 안에서 며칠이고 잠을 자지 않고 있어도 다 상관 없을 것 같은 임의롭고 아늑한 집과 정이 들어 스스로는 까막히 모르고 지나다가 안해에게 그 속을 들키고 말았다. ... . .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682690441608429,0.6512891054153442,0.7459076046943665,0.7153066396713257,1.0,1.0
